RotationInterval(0-1s),PWMDutyCycle(0-1)
0.023713,0.6701
1.000000,0.5328
0.029980,0.6413
0.030875,0.6828
0.008215,0.5868
0.023305,0.5734
0.049048,0.5941
0.050723,0.5858
0.045801,0.6305
1.000000,0.0000
0.044191,0.6256
0.011761,0.6274
0.013654,0.4701
0.076701,0.6215
0.171604,0.5587
1.000000,0.5394
0.055706,0.6781
0.009147,0.7338
0.022151,0.6313
0.006801,0.5849
0.010830,0.5758
0.020350,0.5871
0.026350,0.5761
0.034170,0.5665
0.030698,0.5683
0.040393,0.6100
0.060767,0.5795
0.053227,0.6144
0.038428,0.6015
0.036405,0.6005
0.039094,0.5927
0.036564,0.6083
0.026055,0.6220
0.016790,0.6269
0.015695,0.6269
0.015925,0.5968
0.021755,0.6056
0.027006,0.5895
0.027784,0.6217
1.000000,0.0000
0.026358,0.6173
0.018590,0.7116
0.025676,0.5079
0.041374,0.6173
0.059397,0.6073
1.000000,0.5729
0.024304,0.6449
0.031774,0.7311
0.029548,0.6415
0.002802,0.6156
0.012363,0.6225
0.017196,0.5932
0.022122,0.6081
0.021080,0.5873
0.036483,0.5590
1.000000,0.0000
0.051707,0.6049
0.013398,0.6777
0.004103,0.4989
0.034891,0.6056
0.042879,0.6034
0.056150,0.5475
0.036195,0.6513
0.012385,0.6283
0.010613,0.6291
0.016207,0.6000
0.017812,0.6056
0.023517,0.6117
0.020562,0.5995
0.023668,0.6012
0.027703,0.5411
0.057659,0.5795
0.064430,0.5915
0.049169,0.6134
1.000000,0.0000
0.078592,0.5990
0.021187,0.6659
1.000000,0.0000
1.000000,0.6098
0.007743,0.7106
0.001573,0.4952
0.003129,0.6147
0.040614,0.5363
1.000000,0.5199
1.000000,0.5546
0.047668,0.6217
0.042599,0.6383
0.025900,0.5807
0.050736,0.5128
1.000000,0.5079
0.028316,0.5441
0.067722,0.6464
0.025775,0.5319
0.065660,0.5863
1.000000,0.5463
0.089240,0.5656
0.088230,0.6237
0.046707,0.5790
0.094323,0.5656
0.112321,0.5643
0.202523,0.5661
0.075154,0.6200
0.030931,0.6234
0.030086,0.5797
0.045657,0.5807
0.058599,0.5617
0.065822,0.5995
0.127308,0.5839
0.162539,0.5939
0.145713,0.5832
0.070243,0.6256
0.028967,0.6317
0.022859,0.6000
0.032178,0.5912
0.040079,0.5717
0.036689,0.5932
0.036162,0.6020
0.035000,0.5932
0.038565,0.6017
0.042203,0.6088
0.044098,0.6029
0.036830,0.5949
0.042144,0.6039
0.042884,0.5905
0.055879,0.5978
0.040768,0.6071
0.027264,0.6171
0.022017,0.6247
0.018585,0.6132
0.019371,0.6110
0.020823,0.6212
0.022504,0.5951
0.026601,0.6242
0.025967,0.6212
0.027272,0.6085
0.029069,0.6293
0.019951,0.6256
1.000000,0.0000
0.049156,0.6252
0.014827,0.7253
0.030051,0.5380
0.018143,0.6430
0.013301,0.6376
0.012309,0.5812
0.023502,0.6418
0.009953,0.6178
0.017580,0.6134
0.025098,0.6117
0.025420,0.6120
0.024731,0.6239
0.022492,0.6132
0.022344,0.6076
0.029357,0.5641
0.041915,0.6061
0.028632,0.6039
0.032069,0.6313
0.017400,0.6288
0.018564,0.6293
0.016279,0.6283
0.016960,0.6298
0.012763,0.6254
1.000000,0.0000
0.056172,0.6230
0.012681,0.7265
0.024298,0.5470
0.012324,0.6354
0.009389,0.6410
0.016682,0.5726
0.029710,0.6276
0.023125,0.6088
0.019031,0.6217
1.000000,0.0000
0.055912,0.6134
0.026354,0.6735
0.023008,0.4974
0.075674,0.5954
0.032687,0.6193
0.034269,0.5289
0.059765,0.6144
0.056689,0.5995
0.065346,0.6010
0.048845,0.5971
0.053236,0.5990
0.042426,0.6012
0.044270,0.6015
0.056375,0.5880
1.000000,0.5482
1.000000,0.5805
0.023998,0.6645
0.020969,0.7287
0.024937,0.5846
0.011980,0.5844
0.038236,0.5893
0.084606,0.5722
1.000000,0.5773
1.000000,0.5963
0.022489,0.6799
0.025229,0.7182
0.032773,0.6137
0.013988,0.6046
0.018398,0.6012
0.024846,0.5858
0.032721,0.5968
0.039431,0.5895
0.042677,0.5958
0.044286,0.6088
0.049161,0.6178
0.040720,0.5993
0.038599,0.6095
0.031992,0.5853
0.037464,0.6000
0.043373,0.5866
0.048850,0.6198
0.037231,0.6159
0.032296,0.6168
0.027537,0.6129
0.027372,0.6132
0.027010,0.6122
0.025890,0.6078
0.036705,0.6095
0.045070,0.6088
0.038780,0.6144
0.035135,0.6164
0.030064,0.6149
0.025023,0.6156
0.024783,0.6142
0.025015,0.6142
0.024323,0.6078
1.000000,0.0000
0.008945,0.6230
0.021958,0.6545
0.009379,0.5226
0.057283,0.5770
0.111751,0.5643
1.000000,0.5414
0.018768,0.6305
0.035333,0.6686
0.010872,0.6212
0.015030,0.5814
0.029459,0.5502
0.062346,0.5556
0.085971,0.5538
0.188573,0.5722
1.000000,0.5499
0.103549,0.6212
0.101107,0.5958
0.068941,0.6173
0.047531,0.5905
0.075687,0.5607
1.000000,0.5387
0.041037,0.5702
0.074540,0.6337
0.028612,0.5946
0.038383,0.5751
0.067617,0.5407
1.000000,0.5350
0.017861,0.5585
0.054505,0.6581
0.028689,0.5485
0.108851,0.5714
1.000000,0.5443
0.098036,0.5834
0.160955,0.5814
0.101047,0.5836
0.080027,0.5822
0.124619,0.5602
0.135947,0.5712
0.122578,0.5888
0.069752,0.5968
0.058556,0.5817
0.069557,0.5658
1.000000,0.5465
0.110417,0.5841
0.090959,0.6261
0.088411,0.5932
0.112473,0.5700
0.238595,0.5646
1.000000,0.0000
0.104082,0.6122
0.052585,0.5905
1.000000,0.4928
0.017587,0.5851
1.000000,0.0000
0.049114,0.6112
1.000000,0.5299
1.000000,0.3495
0.015902,0.6962
0.021152,0.6801
0.011951,0.5326
0.045628,0.5717
0.056947,0.5819
1.000000,0.5643
1.000000,0.5504
1.000000,0.6061
1.000000,0.6132
0.014032,0.7560
0.001232,0.6308
1.000000,0.0000
1.000000,0.5490
0.045511,0.5998
1.000000,0.4562
1.000000,0.5897
1.000000,0.6281
1.000000,0.5878
0.022115,0.6886
0.019000,0.6908
0.004264,0.5705
0.013996,0.6085
0.030006,0.5731
0.047465,0.5851
0.036977,0.6281
0.032572,0.5531
0.086580,0.5944
1.000000,0.5643
1.000000,0.5956
1.000000,0.6415
0.036809,0.6987
0.023627,0.6984
0.008581,0.6271
0.011014,0.6171
0.014946,0.6232
1.000000,0.0000
1.000000,0.5641
0.021730,0.6764
0.013993,0.8000
0.009822,0.6310
0.012757,0.7512
0.010156,0.5680
0.020120,0.6454
0.034765,0.6295
0.001968,0.6142
0.009841,0.6672
0.001610,0.6220
0.003818,0.6593
0.006401,0.6735
1.000000,0.0000
0.034289,0.6125
0.013026,0.7460
0.020204,0.5858
0.026105,0.6342
0.014315,0.7160
0.034824,0.6234
0.006796,0.6935
0.029622,0.6596
0.025542,0.6505
0.022647,0.6835
0.020307,0.6501
0.023250,0.6906
0.016674,0.6733
0.018613,0.6711
0.014612,0.6230
0.022922,0.6437
0.026672,0.6418
0.029461,0.6535
0.025999,0.6747
0.021886,0.6786
0.019162,0.7031
0.014031,0.6779
0.013989,0.6896
0.014990,0.6994
0.012173,0.6618
0.014109,0.6886
0.009253,0.7140
0.009316,0.7109
0.007235,0.7065
0.007165,0.7001
0.009506,0.6864
0.010732,0.6796
0.009795,0.7167
0.008863,0.6767
0.007165,0.7248
0.006923,0.6945
0.006293,0.7321
0.005903,0.6889
0.008396,0.7070
0.009557,0.7316
0.007645,0.6996
0.014915,0.7311
1.000000,0.0000
1.000000,0.0000
0.016484,0.6838
0.000797,0.7504
0.014585,0.5729
0.029793,0.7121
0.023420,0.7040
0.019957,0.6535
0.024576,0.7289
0.011506,0.6576
0.017077,0.6686
0.018395,0.6501
0.021853,0.6276
0.027614,0.6864
0.019609,0.6393
0.026288,0.6579
0.024625,0.5976
0.002657,0.6816
0.029225,0.6195
0.002073,0.6383
0.002552,0.6469
0.002122,0.6442
0.003140,0.6403
0.006955,0.6283
0.003632,0.6440
0.006488,0.6320
0.008060,0.6161
0.009172,0.6552
0.004733,0.6244
0.005876,0.6559
0.004254,0.6059
0.005887,0.6669
0.031206,0.6652
0.028326,0.6615
0.025859,0.6381
1.000000,0.0000
0.002942,0.6830
0.006521,0.7736
0.015238,0.5175
0.000481,0.6466
0.008162,0.6579
0.007020,0.5692
0.008575,0.6254
0.009978,0.6310
0.008991,0.6139
0.015722,0.5824
0.029401,0.5810
0.034360,0.6056
0.019813,0.6110
0.021589,0.6276
0.024834,0.5399
0.042568,0.5817
0.034933,0.6151
0.026764,0.5822
0.026567,0.6217
0.023045,0.6110
0.023687,0.6088
0.029858,0.5744
0.037073,0.6161
0.036460,0.5773
0.048862,0.6117
0.056386,0.5819
0.066604,0.5897
0.055662,0.5797
0.042321,0.6242
0.028581,0.5758
0.038356,0.5958
0.041817,0.5580
0.053156,0.5734
0.084173,0.5521
0.116141,0.5834
0.080457,0.6100
0.050680,0.5998
0.045834,0.6071
0.047798,0.5761
0.054117,0.5968
0.050921,0.5346
0.110047,0.5575
1.000000,0.5297
0.095111,0.5941
0.076281,0.5834
0.078383,0.5849
0.106573,0.5563
0.176968,0.5726
1.000000,0.5656
1.000000,0.5929
1.000000,0.5805
1.000000,0.5426
1.000000,0.5292
0.016057,0.6886
0.007657,0.7722
0.016098,0.5971
0.033873,0.6132
0.028173,0.5763
0.048093,0.5932
0.036373,0.5763
0.039636,0.6298
0.019603,0.5673
0.053473,0.5846
0.067559,0.5685
0.075178,0.5932
0.074210,0.5954
0.050890,0.6007
0.060957,0.5900
0.078297,0.5770
0.050996,0.6442
0.048457,0.6037
0.046359,0.6215
0.062571,0.5524
1.000000,0.5748
1.000000,0.6015
1.000000,0.0000
0.050454,0.6122
0.013817,0.6972
0.001875,0.5387
0.020762,0.6205
0.025475,0.5922
0.042365,0.5490
0.053838,0.6044
0.033122,0.5966
0.042328,0.5971
0.089073,0.5770
0.129821,0.5756
0.086510,0.6112
0.041543,0.6208
0.028443,0.6046
0.037179,0.5441
0.049671,0.5790
0.049004,0.5736
0.055517,0.5883
0.050444,0.5885
0.042307,0.5900
0.052574,0.5873
0.075282,0.5807
0.094681,0.5756
0.088940,0.5890
0.071020,0.5944
0.071374,0.5868
0.066550,0.5880
0.049598,0.5998
0.040980,0.5929
0.045743,0.5741
0.055665,0.5846
0.058219,0.5827
0.083438,0.5639
0.094739,0.5912
0.115263,0.5907
0.105499,0.5929
0.073467,0.5946
0.055066,0.6007
0.051703,0.5849
0.059878,0.5792
0.057363,0.5819
0.058086,0.5712
0.078131,0.5604
0.117679,0.5651
0.101229,0.5770
0.091363,0.5958
0.118592,0.5824
0.105946,0.5812
0.899853,0.6024
1.000000,0.5875
0.098027,0.6403
0.034522,0.6562
0.029850,0.6044
1.000000,0.5548
1.000000,0.5724
1.000000,0.5978
0.019659,0.6972
0.011984,0.7236
1.000000,0.0000
0.086765,0.5761
1.000000,0.5580
1.000000,0.1927
1.000000,0.6071
0.014529,0.7404
0.003514,0.5526
0.017212,0.5473
0.092490,0.5778
1.000000,0.5573
1.000000,0.5553
1.000000,0.6249
0.019436,0.6850
0.014177,0.7668
0.015254,0.5350
0.033019,0.5858
0.022591,0.5741
0.042958,0.5643
1.000000,0.5270
1.000000,0.5736
0.026874,0.6484
0.017993,0.7988
0.008263,0.6147
0.009570,0.6068
0.042819,0.6007
0.019374,0.5634
0.026513,0.6112
0.025400,0.5670
0.052373,0.5880
0.070441,0.5873
0.059304,0.6237
0.048573,0.6012
0.037973,0.6173
0.030240,0.5905
0.044232,0.5915
0.045095,0.5714
0.044745,0.6217
0.029629,0.5978
0.048721,0.5880
0.046405,0.5941
0.044296,0.5971
0.083446,0.5819
0.067781,0.6088
0.050835,0.6156
0.033653,0.6010
0.028328,0.5868
0.041085,0.6068
0.031033,0.6076
0.032142,0.5783
0.054485,0.5893
0.048452,0.6022
0.042707,0.6093
0.044427,0.5849
0.049437,0.6093
0.060552,0.6056
0.082596,0.5824
0.088614,0.6034
1.000000,0.0000
0.031967,0.6210
0.012054,0.6747
0.001066,0.4845
0.029293,0.6081
0.049100,0.5411
1.000000,0.5074
1.000000,0.5541
0.026838,0.6552
0.041593,0.6252
0.091421,0.5758
1.000000,0.5451
1.000000,0.5602
0.035023,0.6603
0.015218,0.8000
0.010846,0.5355
0.032985,0.5839
0.010119,0.5458
0.020076,0.5890
0.026451,0.5844
0.037420,0.5243
0.048765,0.5592
0.060089,0.5807
1.000000,0.5333
0.043886,0.5944
0.120049,0.6225
1.000000,0.5485
0.078929,0.5846
0.047907,0.6611
0.020923,0.5853
0.031655,0.5546
0.066973,0.5597
0.099359,0.5446
0.117335,0.5858
0.099068,0.5734
0.087258,0.5888
0.112836,0.5729
0.192575,0.5873
0.359354,0.5665
0.100203,0.6142
0.037658,0.6376
0.031007,0.5756
0.043855,0.5612
0.046958,0.5927
0.051322,0.5260
0.103490,0.5687
1.000000,0.5348
0.050552,0.5695
0.124912,0.5800
1.000000,0.5436
0.291561,0.5700
0.478056,0.5729
0.090138,0.6173
0.027726,0.6552
1.000000,0.0000
0.119948,0.5556
0.111861,0.5895
1.000000,0.4200
1.000000,0.5856
1.000000,0.6408
1.000000,0.6142
1.000000,0.6244
1.000000,0.6698
1.000000,0.6774
1.000000,0.6784
0.023150,0.7133
0.011522,0.7306
0.026091,0.6474
0.044421,0.6020
0.025431,0.6095
0.015465,0.6161
0.015670,0.6071
0.018840,0.6161
0.018929,0.6200
0.018926,0.6000
0.024281,0.6093
0.021132,0.6107
0.022720,0.6164
0.020790,0.6168
0.019084,0.6090
0.020081,0.6210
1.000000,0.0000
1.000000,0.5885
0.003575,0.7619
0.015320,0.8000
0.017900,0.6513
0.020540,0.6759
0.000893,0.6230
0.005666,0.6559
0.005057,0.6266
0.004186,0.5927
0.010302,0.6142
0.009869,0.6322
0.009402,0.6498
0.002949,0.6354
0.007267,0.6122
0.009153,0.6300
0.003885,0.5905
0.010556,0.6029
0.011922,0.6269
0.011892,0.6171
0.014747,0.6122
0.010715,0.6540
0.008838,0.6100
0.005841,0.6552
1.000000,0.0000
0.040818,0.6403
0.010580,0.7502
0.022418,0.5626
0.016019,0.6564
0.012286,0.6581
0.007985,0.6002
0.011065,0.6584
0.004030,0.6335
0.002929,0.6342
0.005894,0.6271
0.007217,0.6281
0.004105,0.6420
0.005769,0.6278
0.007894,0.6256
0.008980,0.5812
0.013730,0.6252
0.008295,0.6274
0.008646,0.6425
0.006564,0.6474
0.003894,0.6469
0.003810,0.6537
0.003371,0.6532
0.001288,0.6510
0.002608,0.6525
0.001409,0.6525
0.000971,0.6552
0.001142,0.6571
0.002262,0.6596
0.029009,0.6606
0.029832,0.6606
0.027639,0.6728
0.022908,0.6755
0.020435,0.6799
0.021209,0.6818
0.016760,0.6840
0.013937,0.6869
0.016073,0.6879
0.013772,0.6891
0.014195,0.6913
0.011548,0.6930
0.012599,0.6960
0.012681,0.6967
0.011655,0.6957
0.013074,0.6974
0.010184,0.6987
1.000000,0.0000
0.031575,0.7038
0.019012,0.7792
0.002449,0.5902
0.015411,0.7094
0.016537,0.7035
0.021578,0.6469
0.021601,0.7148
0.015292,0.6930
0.012424,0.6840
0.011508,0.6703
0.016789,0.6664
0.019384,0.6669
0.019039,0.6830
0.010115,0.6801
0.013492,0.6193
0.016496,0.6679
0.015444,0.6567
0.020431,0.6611
0.022238,0.6684
0.016999,0.6662
0.016882,0.6606
0.018770,0.6611
0.021699,0.6681
0.029800,0.6645
0.001523,0.6579
0.002043,0.6796
0.001509,0.6718
0.000388,0.6513
0.003712,0.6625
0.002407,0.6496
0.007250,0.6625
0.001466,0.6591
0.005876,0.6569
0.012637,0.6562
0.013812,0.6559
0.008964,0.6711
0.005659,0.6603
0.005319,0.6632
0.007112,0.6691
0.001985,0.6696
0.003808,0.6530
0.007421,0.6647
0.034341,0.6503
0.001449,0.6420
0.003919,0.6759
0.000511,0.6476
0.008669,0.6615
0.010613,0.6469
0.010708,0.6591
1.000000,0.0000
0.007121,0.6366
0.014912,0.7463
0.013151,0.5074
0.046538,0.6537
0.020203,0.6596
1.000000,0.5897
1.000000,0.6188
0.015585,0.7473
0.003947,0.8000
0.008714,0.6024
0.014981,0.6554
0.001037,0.6405
0.003829,0.6374
0.016434,0.6066
0.044840,0.5910
0.044552,0.6122
0.023604,0.6083
0.022813,0.6435
0.022399,0.6117
0.030207,0.5968
0.027099,0.5827
0.031791,0.6178
0.021886,0.5897
0.035162,0.6117
0.027013,0.6076
0.033739,0.5778
0.058235,0.5783
0.089088,0.5758
0.148326,0.5841
0.132900,0.5888
0.084485,0.6081
0.061256,0.6222
0.077757,0.5724
1.000000,0.5692
1.000000,0.5582
1.000000,0.6227
1.000000,0.0000
1.000000,0.5805
0.035482,0.6552
0.029165,0.7201
0.004140,0.6134
0.005944,0.6103
0.024910,0.5966
0.030955,0.5937
0.033550,0.5636
0.078563,0.5731
1.000000,0.5612
1.000000,0.5949
1.000000,0.6147
0.015101,0.7375
0.007377,0.7292
0.022215,0.5819
0.012287,0.5885
0.038525,0.5946
0.045195,0.5551
0.064981,0.5937
1.000000,0.5697
1.000000,0.5788
0.028109,0.6227
0.029859,0.7179
0.000223,0.5883
0.002774,0.5656
0.030528,0.5670
0.089015,0.5487
1.000000,0.0000
0.027405,0.5978
0.029514,0.6039
0.076992,0.4601
0.206394,0.5685
0.076609,0.6112
0.061215,0.5473
1.000000,0.5331
0.055333,0.5495
0.087109,0.6222
0.040713,0.5634
0.059794,0.5389
1.000000,0.5143
0.088633,0.5680
0.132514,0.5963
1.000000,0.5167
1.000000,0.5424
1.000000,0.5421
0.021671,0.7287
0.000491,0.5201
0.021413,0.5692
0.066623,0.5470
1.000000,0.5343
1.000000,0.5123
0.019297,0.6581
0.019556,0.6828
0.009216,0.5543
0.033128,0.5502
0.048752,0.5534
0.092999,0.5470
1.000000,0.4772
1.000000,0.5338
0.052368,0.6469
0.028583,0.6388
0.045347,0.5541
0.072844,0.5707
1.000000,0.4928
1.000000,0.5560
0.122542,0.5946
0.087545,0.5993
0.087454,0.5643
1.000000,0.5402
0.104596,0.5778
0.288521,0.5558
0.158225,0.5807
0.059449,0.6085
0.048264,0.5680
0.066484,0.5568
1.000000,0.5382
0.024449,0.5863
1.000000,0.5421
1.000000,0.5431
0.139126,0.5976
0.030631,0.7326
0.032697,0.5756
0.027265,0.5150
0.035045,0.5507
0.047218,0.5617
1.000000,0.4972
1.000000,0.5387
0.029638,0.6237
0.118748,0.5692
1.000000,0.5409
0.679406,0.5538
1.000000,0.5336
0.058193,0.6735
0.013236,0.6369
0.022674,0.5661
0.050015,0.5238
0.144265,0.5653
1.000000,0.5477
0.388624,0.5729
0.185939,0.5814
0.075878,0.6147
0.050679,0.5871
0.068177,0.5558
0.094070,0.5739
0.100460,0.5695
0.123676,0.5595
0.258467,0.5546
0.079192,0.6181
0.048697,0.6186
0.042975,0.6017
0.050336,0.5792
0.062809,0.5844
0.094669,0.5641
0.121184,0.5812
0.088283,0.5856
0.060181,0.6051
1.000000,0.0000
0.076827,0.5890
0.046972,0.5858
1.000000,0.4752
1.000000,0.5646
0.049504,0.6718
0.031760,0.5719
0.066766,0.5929
0.074811,0.5621
1.000000,0.5646
1.000000,0.5724
1.000000,0.5998
0.032634,0.6427
0.045018,0.6491
0.033196,0.5404
0.106591,0.5514
1.000000,0.5399
1.000000,0.5827
0.061997,0.6332
0.032389,0.6833
0.005351,0.5797
0.012617,0.5880
0.027896,0.5788
0.042727,0.5802
1.000000,0.5446
1.000000,0.5673
0.015291,0.6830
0.012981,0.6735
0.007534,0.6076
0.024132,0.5888
0.052512,0.5729
0.080304,0.5687
0.122153,0.5944
1.000000,0.5900
1.000000,0.6234
0.022461,0.6889
0.019951,0.7209
0.000599,0.6322
0.001905,0.6083
0.015482,0.6005
0.020968,0.5927
0.024029,0.6059
0.018798,0.6137
0.019407,0.6105
0.025248,0.6110
0.022906,0.6230
0.018520,0.6083
0.026870,0.6149
0.026605,0.6015
0.026275,0.6083
0.019582,0.6237
0.011880,0.6479
1.000000,0.0000
0.043496,0.6442
0.009079,0.7387
0.027474,0.5404
0.015859,0.6278
0.011685,0.6381
0.008239,0.5834
0.012878,0.6305
0.010463,0.6071
0.017287,0.6112
0.019876,0.6088
0.018466,0.6032
0.021568,0.6232
0.018174,0.5958
1.000000,0.0000
0.090815,0.5683
0.030376,0.7411
0.025466,0.5516
0.014270,0.6593
0.005392,0.6464
0.009178,0.5863
0.018906,0.6440
0.014694,0.6105
0.015748,0.6220
0.020339,0.6071
0.020602,0.6090
0.020450,0.6164
0.016485,0.6110
0.015918,0.6046
0.020761,0.5560
0.023401,0.6059
0.018188,0.6054
0.020838,0.6144
0.024580,0.6264
0.017635,0.6203
0.017531,0.6325
0.013737,0.6247
0.013548,0.6176
0.012425,0.6315
1.000000,0.0000
0.026522,0.6379
0.012503,0.7038
0.044380,0.5463
0.053785,0.6227
0.026354,0.6523
0.009910,0.5915
0.024960,0.6115
0.025232,0.5939
0.026925,0.6137
0.020741,0.6105
0.031696,0.6015
0.033285,0.6254
0.017048,0.5897
0.029710,0.6032
0.029108,0.5614
0.046591,0.5954
0.044639,0.5954
0.066037,0.5824
0.079611,0.5922
0.056015,0.6269
0.030419,0.6168
0.028905,0.6239
0.024554,0.6005
0.045658,0.5807
0.056531,0.6090
0.078297,0.5758
0.067792,0.6190
0.039472,0.6310
0.027141,0.6144
0.029702,0.6063
0.023720,0.5971
0.028447,0.6093
0.034725,0.5724
0.052813,0.5783
0.058450,0.5868
0.076795,0.6044
0.073133,0.5890
0.054223,0.6208
0.032219,0.6154
0.029235,0.5636
0.065841,0.5746
1.000000,0.0000
0.060667,0.5893
0.027794,0.6134
0.069546,0.5282
1.000000,0.5365
0.089429,0.5871
0.149538,0.5502
0.139187,0.5790
0.069526,0.5934
0.068272,0.5756
1.000000,0.5397
0.139463,0.5626
0.489500,0.5670
0.251196,0.5753
0.078356,0.6195
0.051440,0.5773
0.062250,0.5751
1.000000,0.5219
0.045796,0.5680
0.102520,0.6037
0.073339,0.5292
1.000000,0.5451
0.071563,0.5617
1.000000,0.0000
1.000000,0.5575
1.000000,0.4713
0.243888,0.5668
0.175280,0.5824
0.063603,0.6244
0.099818,0.5643
1.000000,0.5578
1.000000,0.5648
0.963622,0.5790
0.067108,0.6569
0.029255,0.6156
0.038033,0.5626
0.053421,0.5661
0.137041,0.5375
1.000000,0.5353
0.349537,0.5592
0.110107,0.5954
0.046859,0.6098
0.039499,0.5839
0.052483,0.5609
0.093703,0.5639
1.000000,0.5495
1.000000,0.5526
0.042838,0.6308
0.031221,0.6791
0.008753,0.5700
0.026133,0.5758
0.037980,0.5548
0.058375,0.5482
0.111542,0.5641
0.339827,0.5507
0.178769,0.5792
0.042332,0.6547
0.018871,0.6337
1.000000,0.0000
0.093447,0.5670
1.000000,0.5724
1.000000,0.4005
1.000000,0.6447
0.017103,0.7101
0.007052,0.6642
0.008086,0.5788
0.055474,0.5966
0.095886,0.5509
1.000000,0.5849
1.000000,0.5663
1.000000,0.6364
0.023246,0.6762
0.017554,0.7739
0.015576,0.5614
0.034886,0.5839
0.026823,0.5944
0.025011,0.5714
0.040352,0.5753
0.061692,0.5885
0.070842,0.5951
0.061342,0.6015
0.042625,0.6090
0.032967,0.6005
0.039355,0.5768
0.059896,0.5849
0.054030,0.6005
0.051233,0.6024
0.037866,0.6252
0.025839,0.6249
0.019902,0.6205
0.021214,0.5934
0.037931,0.5946
1.000000,0.0000
0.074491,0.5946
0.058379,0.6762
0.014919,0.5380
0.035134,0.6217
0.021033,0.6012
0.032115,0.5651
0.046986,0.5927
0.038531,0.5919
0.052778,0.5990
0.046723,0.5958
0.048632,0.5954
0.060321,0.6073
0.053641,0.5976
0.052129,0.5939
0.069546,0.5578
0.087630,0.5917
0.093748,0.5907
0.063500,0.6166
0.039002,0.6190
0.031367,0.6137
0.030718,0.5980
0.036745,0.5878
0.047063,0.5924
0.073604,0.5836
1.000000,0.5846
1.000000,0.6088
1.000000,0.6532
0.028891,0.6879
0.022551,0.7065
0.000819,0.5875
0.011432,0.6002
0.025523,0.5956
0.029446,0.5836
0.035433,0.5866
0.050649,0.5778
0.072361,0.5841
0.079524,0.5966
0.062539,0.6054
0.051754,0.6042
0.072315,0.5890
0.072253,0.5966
0.058074,0.6105
0.039571,0.6073
0.028874,0.6298
0.020304,0.6164
0.023519,0.6151
0.024118,0.6046
0.032355,0.5937
0.036223,0.6073
0.035883,0.5932
1.000000,0.0000
0.063880,0.5934
0.019420,0.6523
0.020180,0.5040
0.173463,0.5587
0.125677,0.5944
0.077382,0.5700
0.042463,0.6542
0.020614,0.6022
0.029901,0.5499
0.033971,0.5778
0.039204,0.5756
0.063452,0.5619
0.187939,0.5316
0.196350,0.5802
0.178646,0.5700
0.103822,0.5946
0.055754,0.6073
0.039213,0.6046
0.044811,0.5592
0.080658,0.5118
0.236378,0.5578
1.000000,0.0000
0.108747,0.6103
0.052350,0.5878
0.074733,0.5062
0.198664,0.5675
0.153887,0.5802
1.000000,0.5626
1.000000,0.5766
0.074012,0.6205
0.053806,0.6720
0.024675,0.5890
0.035316,0.5800
0.041765,0.5563
0.066990,0.5785
0.161727,0.5284
1.000000,0.5377
0.174988,0.5822
0.062515,0.6015
0.048745,0.5858
0.049151,0.5751
0.092645,0.5387
1.000000,0.5328
0.674204,0.5629
0.097033,0.6339
0.020877,0.6935
0.004513,0.5834
0.014957,0.5480
0.017798,0.5734
0.026212,0.5634
0.036377,0.5223
0.106792,0.5399
1.000000,0.5526
0.108645,0.5646
0.065532,0.6589
0.027105,0.5902
0.050701,0.5705
1.000000,0.5380
1.000000,0.5556
0.000877,0.6625
0.026780,0.7187
0.000232,0.5863
0.019374,0.5685
0.044578,0.5621
0.056598,0.5653
0.108014,0.5609
0.153076,0.5648
0.112721,0.5761
0.048466,0.6283
0.024465,0.6237
0.019183,0.5753
1.000000,0.0000
1.000000,0.5265
0.020210,0.6567
0.011247,0.5592
0.037252,0.5819
1.000000,0.5846
1.000000,0.4916
1.000000,0.6022
0.010502,0.7595
0.002872,0.6549
0.000731,0.5844
0.007091,0.6024
0.024679,0.5377
0.080972,0.5358
1.000000,0.5719
1.000000,0.5531
1.000000,0.5839
1.000000,0.6017
0.022630,0.6713
0.013886,0.7204
0.032606,0.6408
1.000000,0.0000
0.043346,0.5634
0.074484,0.5990
1.000000,0.3250
0.021573,0.5812
0.052603,0.6379
0.049993,0.4342
0.069058,0.5665
1.000000,0.5446
1.000000,0.5079
0.023955,0.6234
0.033134,0.6784
0.027384,0.5038
0.091728,0.5389
1.000000,0.5045
1.000000,0.4447
1.000000,0.4894
1.000000,0.5851
0.090593,0.6181
0.043547,0.6791
0.012043,0.6154
1.000000,0.5463
1.000000,0.6044
0.050652,0.6955
1.000000,0.0000
1.000000,0.0000
0.065568,0.6068
0.023273,0.3243
1.000000,0.4125
1.000000,0.5839
1.000000,0.5333
0.014654,0.6984
0.009021,0.7971
0.012789,0.5770
0.024469,0.6007
0.017331,0.6068
0.023290,0.5709
0.030690,0.6132
0.018628,0.5875
0.031147,0.5778
1.000000,0.5289
1.000000,0.5548
0.006252,0.6554
0.021857,0.7035
0.002407,0.5690
0.031162,0.5868
0.076384,0.5707
0.076863,0.5983
0.048797,0.6320
0.021652,0.6230
1.000000,0.0000
1.000000,0.0000
0.055001,0.6523
0.018237,0.3409
1.000000,0.5328
0.048801,0.6400
1.000000,0.5328
1.000000,0.5553
0.010927,0.7038
0.011845,0.6967
0.003075,0.5717
0.014595,0.5748
0.067043,0.5795
0.056631,0.6012
0.076875,0.5944
1.000000,0.5541
1.000000,0.5722
0.045747,0.6261
