RotationInterval(0-1s),PWMDutyCycle(0-1)
1.000000,0.5995
0.036901,0.7548
0.051763,0.6200
0.131841,0.6161
0.133258,0.6462
0.117338,0.6484
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5600
0.013149,0.6505
0.138862,0.5868
1.000000,0.5507
1.000000,0.5153
1.000000,0.5136
0.070115,0.6759
0.053932,0.5841
0.130277,0.5819
1.000000,0.5575
0.077338,0.6762
0.067415,0.5705
0.091135,0.6186
0.071145,0.5976
0.086682,0.6220
0.105281,0.5800
0.143942,0.5937
1.000000,0.5614
0.054147,0.6935
0.051798,0.5912
0.071480,0.5983
0.093577,0.5802
0.096373,0.6264
0.070558,0.6161
0.082277,0.5885
1.000000,0.5568
0.059153,0.6930
0.029341,0.6066
0.079423,0.5805
0.110683,0.5958
0.141417,0.5958
0.221011,0.5897
1.000000,0.5683
0.052375,0.7011
0.039586,0.6059
0.052306,0.6000
0.065539,0.5829
0.123562,0.5800
1.000000,0.5866
1.000000,0.5661
1.000000,0.5358
1.000000,0.5277
1.000000,0.5683
1.000000,0.5748
1.000000,0.5790
0.118628,0.6347
0.073850,0.6166
0.074456,0.6061
1.000000,0.5607
0.040120,0.6821
0.079177,0.5924
0.104351,0.6129
0.067793,0.6342
0.063657,0.6220
0.074635,0.6159
0.071648,0.6278
0.073149,0.5844
0.131874,0.5907
1.000000,0.5629
1.000000,0.5907
0.061461,0.6833
0.050282,0.6105
0.068626,0.5639
0.085205,0.6259
0.059797,0.6247
0.075107,0.5915
0.099127,0.5949
0.097477,0.6252
0.107989,0.5883
1.000000,0.5726
1.000000,0.5807
1.000000,0.5744
1.000000,0.5382
1.000000,0.5663
1.000000,0.5700
0.199791,0.6005
1.000000,0.5551
1.000000,0.5629
0.077652,0.6835
0.045318,0.5944
0.075729,0.6034
1.000000,0.5687
0.045037,0.7255
0.031731,0.6315
0.048646,0.5875
0.067946,0.6063
0.070876,0.6332
0.091545,0.5861
1.000000,0.5741
0.099544,0.5954
0.158082,0.6122
0.149478,0.5861
0.135051,0.6149
0.086866,0.6298
0.080674,0.5910
0.092848,0.6198
0.073343,0.6308
0.065487,0.6015
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.054670,0.6911
0.071484,0.5538
1.000000,0.5553
0.054361,0.7074
0.040174,0.5758
0.090263,0.5795
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.237279,0.5983
1.000000,0.5663
1.000000,0.5978
0.100331,0.6493
0.068401,0.6078
0.086710,0.5990
0.104632,0.6171
1.000000,0.5712
1.000000,0.5065
0.065475,0.6342
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.075561,0.6239
1.000000,0.5597
0.238157,0.6462
1.000000,0.6093
0.090966,0.6862
1.000000,0.5951
0.032291,0.6906
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.056800,0.7204
1.000000,0.5626
0.046100,0.6501
1.000000,0.5690
1.000000,0.5883
1.000000,0.6313
1.000000,0.5050
1.000000,0.4762
0.136531,0.6540
1.000000,0.5604
1.000000,0.5096
1.000000,0.5653
1.000000,0.6039
1.000000,0.4794
1.000000,0.5783
1.000000,0.4855
0.065976,0.7040
0.208833,0.5915
0.197847,0.6374
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.130878,0.6637
1.000000,0.5832
0.085898,0.6855
1.000000,0.5597
1.000000,0.5841
0.391180,0.6264
1.000000,0.5934
1.000000,0.6212
0.083840,0.7248
0.059079,0.5934
1.000000,0.6020
0.055898,0.7116
0.063945,0.6183
0.143340,0.6342
0.125910,0.6349
0.143416,0.6278
1.000000,0.5971
1.000000,0.6271
1.000000,0.5851
0.055614,0.7182
0.063720,0.6305
1.000000,0.5873
1.000000,0.5507
0.025259,0.7026
0.079367,0.6337
1.000000,0.5761
0.053099,0.7348
0.041231,0.6066
0.122272,0.6271
0.125342,0.6288
1.000000,0.6144
1.000000,0.5553
1.000000,0.5421
1.000000,0.5773
0.235843,0.6513
0.212325,0.6210
1.000000,0.5797
0.128191,0.6623
1.000000,0.5812
1.000000,0.5961
0.086702,0.6508
0.097433,0.6335
1.000000,0.5797
1.000000,0.6313
1.000000,0.5944
0.274799,0.6464
1.000000,0.6056
0.042212,0.7267
0.054451,0.6601
0.073330,0.6103
0.108542,0.6386
0.102300,0.6354
0.096016,0.6427
0.097065,0.6440
0.164371,0.6049
0.117696,0.6505
0.106900,0.6274
1.000000,0.5958
0.077523,0.6911
0.064932,0.6474
0.058165,0.6525
0.048894,0.6537
0.074654,0.6085
0.110991,0.6383
0.117255,0.6210
1.000000,0.5841
1.000000,0.5438
1.000000,0.6344
1.000000,0.5104
1.000000,0.5182
1.000000,0.6476
1.000000,0.5333
0.066756,0.7314
0.049589,0.6017
0.094314,0.6471
0.096784,0.6222
0.134400,0.6337
0.096719,0.6484
0.072211,0.6440
0.066710,0.6474
1.000000,0.5988
1.000000,0.5621
0.013188,0.7221
0.058324,0.6537
0.140323,0.6105
1.000000,0.6261
0.273999,0.6430
1.000000,0.5937
1.000000,0.5582
0.065847,0.7241
0.080837,0.6137
0.157877,0.6335
1.000000,0.5971
0.054699,0.7331
0.070124,0.6181
0.120530,0.6354
0.224291,0.6198
0.141674,0.6606
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.057584,0.6410
0.089933,0.5866
1.000000,0.5485
1.000000,0.5187
1.000000,0.5011
1.000000,0.5289
0.081372,0.6508
0.057311,0.5966
0.097229,0.5905
0.083019,0.6098
0.083960,0.6015
0.120402,0.5915
0.092106,0.6274
0.114229,0.5697
1.000000,0.5609
1.000000,0.5697
1.000000,0.5675
0.057348,0.6969
0.043381,0.5822
1.000000,0.5626
0.028347,0.6718
0.061157,0.6093
0.127837,0.5792
0.121250,0.6234
0.059595,0.6230
0.060917,0.6186
0.083888,0.5687
1.000000,0.5585
0.074134,0.6422
1.000000,0.5531
1.000000,0.5614
0.015610,0.5995
0.207152,0.6076
0.110401,0.6076
1.000000,0.5734
0.048010,0.6322
0.097358,0.6078
1.000000,0.5612
0.142025,0.6127
1.000000,0.5683
0.062062,0.6789
0.205579,0.6200
1.000000,0.5736
1.000000,0.5309
0.222604,0.6366
1.000000,0.5612
0.075826,0.6838
0.064548,0.5746
0.186301,0.5910
1.000000,0.5741
0.046717,0.7341
0.022223,0.6061
0.033381,0.6352
0.035386,0.6254
0.033790,0.6320
0.039793,0.5770
0.100097,0.5739
0.118060,0.6159
0.095439,0.6286
0.081869,0.5893
1.000000,0.5621
0.094105,0.6369
0.092714,0.6010
1.000000,0.5724
0.022719,0.7321
0.060969,0.5910
1.000000,0.5810
0.111460,0.6559
0.089095,0.5910
0.143936,0.5973
0.137632,0.6081
1.000000,0.5819
0.006980,0.7089
0.067150,0.6298
0.070405,0.5846
0.385492,0.5783
0.171333,0.6205
1.000000,0.5705
0.007831,0.6938
1.000000,0.5702
1.000000,0.5841
1.000000,0.5148
1.000000,0.5739
1.000000,0.5553
0.026190,0.7165
0.039671,0.6371
0.052523,0.6220
0.054205,0.5966
0.072501,0.6010
0.103166,0.6027
1.000000,0.5736
0.032786,0.6860
0.092146,0.5729
0.151666,0.5954
0.159852,0.6027
0.202036,0.5827
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.030297,0.6806
0.190074,0.6129
1.000000,0.5888
0.115096,0.6620
0.111118,0.6303
0.171125,0.6288
0.219813,0.6347
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.141720,0.6567
1.000000,0.5639
1.000000,0.5629
0.381057,0.6347
1.000000,0.5607
1.000000,0.6286
1.000000,0.6379
1.000000,0.5360
0.094729,0.6813
0.118231,0.6352
1.000000,0.5805
0.138953,0.6698
1.000000,0.5966
1.000000,0.6105
1.000000,0.5849
0.044922,0.6840
1.000000,0.6039
0.079612,0.6864
0.078646,0.6481
0.152440,0.6115
0.153642,0.6276
1.000000,0.5822
0.185076,0.6471
0.178921,0.6239
1.000000,0.6054
1.000000,0.6210
1.000000,0.6061
1.000000,0.6000
1.000000,0.6005
1.000000,0.5773
1.000000,0.5084
1.000000,0.5675
1.000000,0.5431
1.000000,0.5143
1.000000,0.5084
1.000000,0.4784
1.000000,0.6103
1.000000,0.6022
1.000000,0.6354
0.153599,0.6686
0.084237,0.6576
0.158309,0.6076
1.000000,0.6120
0.089409,0.6923
0.077722,0.6493
1.000000,0.6012
1.000000,0.6330
0.026879,0.7048
0.114095,0.6210
0.101631,0.6625
0.095536,0.6168
0.101690,0.6366
0.280444,0.6000
1.000000,0.6125
0.049942,0.7492
0.055587,0.6039
0.100099,0.6327
0.065512,0.6630
0.079680,0.6239
0.151429,0.6286
1.000000,0.5883
1.000000,0.6139
0.157407,0.6752
0.088896,0.6584
0.067079,0.6442
0.098271,0.6271
0.156678,0.6249
0.150398,0.6310
0.164378,0.6252
1.000000,0.6015
1.000000,0.5988
1.000000,0.5812
1.000000,0.6020
1.000000,0.6156
1.000000,0.5827
0.056795,0.7184
0.079633,0.6054
0.103068,0.6501
0.058671,0.6586
0.096635,0.6215
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.071072,0.5956
1.000000,0.5646
1.000000,0.6010
0.059426,0.7172
0.034134,0.5700
0.071825,0.5985
0.069181,0.6195
0.059629,0.6291
0.066908,0.5961
1.000000,0.5634
0.034408,0.6860
0.071913,0.5663
1.000000,0.5785
0.071221,0.6935
0.058717,0.5641
0.091437,0.6244
0.054420,0.6186
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.050261,0.7221
1.000000,0.5509
1.000000,0.6046
1.000000,0.6139
1.000000,0.5917
0.027174,0.6742
1.000000,0.6054
1.000000,0.5377
0.055250,0.7353
0.099657,0.5954
1.000000,0.6068
1.000000,0.5668
1.000000,0.6046
1.000000,0.6322
1.000000,0.5846
1.000000,0.6291
1.000000,0.5424
1.000000,0.6164
0.067660,0.7131
0.055094,0.6247
1.000000,0.6015
0.060305,0.7096
1.000000,0.5836
1.000000,0.5858
0.038131,0.6716
0.137790,0.6369
1.000000,0.5958
0.055757,0.7260
1.000000,0.5895
0.020752,0.7006
1.000000,0.5944
1.000000,0.5245
0.485364,0.6208
1.000000,0.6393
1.000000,0.5504
1.000000,0.5421
1.000000,0.5170
1.000000,0.5954
1.000000,0.5348
0.069646,0.7289
0.103482,0.6139
0.133081,0.6398
1.000000,0.6215
0.044065,0.7634
0.035430,0.6095
0.097861,0.6359
0.135825,0.6181
1.000000,0.5951
0.053913,0.7519
0.026097,0.6596
0.052497,0.6176
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.049843,0.6571
0.061752,0.5905
0.140408,0.6005
1.000000,0.5402
0.124675,0.6166
0.232067,0.5805
0.230243,0.5893
0.111104,0.6193
0.073885,0.6132
0.066202,0.6159
0.064338,0.6166
0.114578,0.5707
0.129471,0.6198
1.000000,0.5714
0.021945,0.7333
0.033802,0.5763
1.000000,0.5690
1.000000,0.5140
0.043841,0.6303
1.000000,0.5414
1.000000,0.4940
0.042107,0.7192
0.028309,0.5685
0.099029,0.6024
1.000000,0.5770
0.033046,0.6364
1.000000,0.5736
1.000000,0.5006
1.000000,0.5458
1.000000,0.5734
0.055961,0.7013
0.045235,0.5663
0.069014,0.6256
0.043528,0.6110
0.061165,0.6056
0.080632,0.5968
0.107751,0.5929
0.216626,0.5844
1.000000,0.5785
1.000000,0.6037
0.110032,0.6488
0.073262,0.6166
0.093163,0.5861
0.130681,0.6010
0.221934,0.5910
0.129723,0.6186
1.000000,0.5651
1.000000,0.4940
0.062090,0.6264
1.000000,0.5846
1.000000,0.5814
1.000000,0.6107
0.075252,0.6947
0.042601,0.6400
0.044731,0.6403
0.041618,0.6278
0.044827,0.6090
0.060632,0.6037
0.085708,0.6049
0.148749,0.5734
0.127882,0.6288
0.086556,0.5915
0.125495,0.5917
1.000000,0.5719
0.134621,0.6288
0.160830,0.5810
0.131257,0.6183
0.139208,0.5915
1.000000,0.5832
0.025215,0.7165
0.041128,0.6335
0.056505,0.5912
0.084359,0.5924
0.145279,0.5883
0.209704,0.6012
1.000000,0.5753
0.092944,0.5988
0.170529,0.6078
1.000000,0.5609
1.000000,0.5487
0.101500,0.6183
0.155557,0.5834
0.153304,0.6149
1.000000,0.5590
1.000000,0.5026
0.063071,0.6835
0.066675,0.5900
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.035344,0.7109
1.000000,0.5578
0.101959,0.6554
1.000000,0.5553
1.000000,0.6024
0.105665,0.7028
1.000000,0.5822
1.000000,0.6230
1.000000,0.6271
1.000000,0.6398
1.000000,0.6261
1.000000,0.6471
0.032151,0.6950
1.000000,0.6002
0.024048,0.7160
1.000000,0.5856
1.000000,0.5453
0.048116,0.7096
0.087108,0.6310
0.120889,0.6471
0.087173,0.6481
0.086013,0.6459
1.000000,0.5763
1.000000,0.6249
0.074548,0.7011
0.061304,0.6496
1.000000,0.6122
0.080108,0.6943
1.000000,0.5944
1.000000,0.5832
0.047276,0.6769
1.000000,0.5900
0.159187,0.6669
1.000000,0.5832
0.073101,0.7087
1.000000,0.5954
1.000000,0.5919
1.000000,0.5355
1.000000,0.6168
1.000000,0.5648
1.000000,0.5714
1.000000,0.5766
1.000000,0.5846
1.000000,0.5512
1.000000,0.4911
0.036796,0.6711
0.226893,0.6293
1.000000,0.6166
0.044404,0.7475
0.049214,0.6325
0.099061,0.6320
0.085836,0.6430
1.000000,0.5929
0.097971,0.6596
0.177990,0.6249
1.000000,0.6100
1.000000,0.5250
1.000000,0.5421
0.059239,0.7309
0.057831,0.6535
0.065054,0.6601
0.077886,0.6122
0.175928,0.6422
1.000000,0.5968
0.055352,0.7389
0.046559,0.6498
0.051458,0.6737
0.044562,0.6503
0.087251,0.6159
1.000000,0.6049
1.000000,0.6137
0.077347,0.6405
0.176018,0.6396
0.095394,0.6623
0.098481,0.6293
1.000000,0.6129
0.008919,0.7592
0.116937,0.6042
1.000000,0.6173
0.076720,0.7106
0.074238,0.6581
0.066129,0.6569
0.111059,0.6010
1.000000,0.6198
1.000000,0.5907
0.059854,0.7223
0.085963,0.6249
0.108912,0.6322
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5690
1.000000,0.6173
1.000000,0.6269
0.084886,0.6886
0.097833,0.6352
0.134779,0.6212
1.000000,0.5866
1.000000,0.5284
0.123295,0.6669
1.000000,0.5958
1.000000,0.4972
0.082569,0.6689
0.192093,0.6200
1.000000,0.5915
0.191379,0.6547
1.000000,0.5773
1.000000,0.6344
0.089248,0.7028
1.000000,0.5824
1.000000,0.6010
1.000000,0.6105
1.000000,0.5734
0.126317,0.6645
0.137373,0.6383
1.000000,0.6071
1.000000,0.5172
0.174301,0.6642
1.000000,0.5907
0.110858,0.6740
0.121097,0.6217
1.000000,0.6054
0.053386,0.6523
0.241279,0.6347
1.000000,0.6183
0.060866,0.7280
1.000000,0.5912
1.000000,0.5646
1.000000,0.5534
0.039577,0.6579
1.000000,0.6017
1.000000,0.5140
0.124517,0.6603
0.156614,0.6366
1.000000,0.6139
0.123681,0.6711
1.000000,0.6276
0.011224,0.7399
1.000000,0.6073
1.000000,0.6237
1.000000,0.5805
1.000000,0.6545
1.000000,0.5888
0.058957,0.6664
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5099
1.000000,0.5646
0.110511,0.6938
1.000000,0.6020
0.034408,0.6703
1.000000,0.5890
0.176449,0.6513
1.000000,0.6276
1.000000,0.6444
1.000000,0.5433
1.000000,0.4974
1.000000,0.5697
1.000000,0.6415
1.000000,0.5643
0.253416,0.6698
0.110164,0.6369
1.000000,0.5990
0.052855,0.7311
0.102462,0.6063
0.147645,0.6300
0.106319,0.6474
0.159803,0.6300
0.158999,0.6418
1.000000,0.5805
0.116252,0.6803
1.000000,0.6042
1.000000,0.6237
0.018678,0.7077
1.000000,0.6168
0.011504,0.7385
1.000000,0.5983
1.000000,0.5800
1.000000,0.5795
1.000000,0.5626
1.000000,0.5360
0.026330,0.6735
1.000000,0.5932
1.000000,0.5590
0.293940,0.6491
0.180628,0.6469
1.000000,0.6200
0.098501,0.6984
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.118633,0.6000
1.000000,0.5665
1.000000,0.5414
1.000000,0.5597
1.000000,0.4735
1.000000,0.5480
0.149561,0.6056
1.000000,0.5541
0.053735,0.7060
0.042241,0.5736
0.080768,0.6081
0.057140,0.6205
0.093398,0.5648
0.250343,0.5900
0.220669,0.6007
0.150232,0.6068
0.125581,0.6073
0.180446,0.5866
1.000000,0.5790
1.000000,0.5397
1.000000,0.5038
0.069530,0.6886
0.040752,0.6046
0.050091,0.6308
0.044723,0.6278
0.038065,0.6225
0.043450,0.6137
0.074387,0.5714
0.103395,0.6029
1.000000,0.5575
1.000000,0.5165
1.000000,0.5304
1.000000,0.4918
1.000000,0.5248
0.048676,0.6554
0.091887,0.5949
0.107478,0.5939
1.000000,0.5739
0.143947,0.5890
1.000000,0.5687
1.000000,0.5719
1.000000,0.5756
1.000000,0.5602
1.000000,0.5067
1.000000,0.5524
0.076049,0.6735
0.049609,0.5956
0.070144,0.6142
0.054066,0.6198
0.061814,0.5990
0.068568,0.6278
0.071214,0.5758
0.095115,0.6085
0.085843,0.5895
0.180273,0.5812
0.191919,0.6017
0.154191,0.5973
0.126381,0.6012
0.096395,0.6252
0.061646,0.6308
0.073755,0.5932
0.079621,0.6215
0.071255,0.6027
0.094294,0.6149
0.109867,0.6054
0.220577,0.5868
0.145305,0.6188
0.074531,0.6100
0.064622,0.6100
0.073444,0.6012
0.073853,0.6061
0.066083,0.6225
0.082094,0.5712
1.000000,0.5802
0.006480,0.6940
0.097290,0.5951
0.095398,0.6171
0.086676,0.5985
0.126203,0.5958
0.092576,0.6247
0.098854,0.5883
0.150491,0.6171
1.000000,0.5998
0.069190,0.7028
0.043388,0.5792
0.097876,0.5788
1.000000,0.5785
0.069989,0.6596
0.146735,0.5587
1.000000,0.5575
0.114253,0.6457
0.048282,0.6230
0.044760,0.6234
0.049573,0.6078
0.083088,0.5702
0.205036,0.5929
0.163568,0.6100
0.119922,0.5963
1.000000,0.5800
1.000000,0.5238
0.027268,0.7199
0.041454,0.5915
0.113469,0.5678
0.147413,0.6029
1.000000,0.5731
1.000000,0.5182
0.023038,0.7216
0.054073,0.5834
0.224314,0.5592
0.211473,0.6005
0.183928,0.5832
1.000000,0.5822
1.000000,0.5341
0.026008,0.7272
0.040637,0.6227
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.084873,0.6996
0.265033,0.6049
1.000000,0.5695
1.000000,0.4833
0.084817,0.7070
1.000000,0.5529
1.000000,0.5976
1.000000,0.5006
1.000000,0.5839
0.046619,0.6786
1.000000,0.6056
0.074950,0.7089
0.246213,0.5995
1.000000,0.6107
1.000000,0.6488
0.051452,0.7016
1.000000,0.5868
0.047355,0.6757
0.294095,0.6408
1.000000,0.5983
0.061994,0.7473
0.023582,0.6098
0.357836,0.5980
0.056167,0.6291
0.043551,0.5998
0.059765,0.6303
0.044226,0.6242
0.047273,0.6061
0.176223,0.5700
0.186108,0.5687
0.297659,0.5587
0.114759,0.6002
1.000000,0.5600
0.008969,0.6476
0.193167,0.6046
1.000000,0.5744
0.034622,0.6447
1.000000,0.5954
1.000000,0.6261
1.000000,0.5214
1.000000,0.5074
1.000000,0.4842
1.000000,0.5526
0.052765,0.5900
1.000000,0.5900
1.000000,0.6198
1.000000,0.5453
1.000000,0.5189
0.103702,0.6957
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.097484,0.6144
0.139040,0.6088
1.000000,0.5460
0.087429,0.6667
0.083819,0.5524
1.000000,0.5683
0.074244,0.6755
0.043742,0.6010
0.054991,0.6063
0.083273,0.6037
0.106035,0.5990
0.097837,0.6195
0.112082,0.5761
0.218392,0.5966
1.000000,0.5758
1.000000,0.6010
1.000000,0.5187
0.068928,0.6845
0.047537,0.5624
0.092389,0.6000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.4923
0.038559,0.6889
1.000000,0.6103
0.032968,0.6979
1.000000,0.5805
1.000000,0.5944
1.000000,0.5250
1.000000,0.5895
1.000000,0.4908
0.077859,0.7089
0.109623,0.6208
0.226761,0.6313
0.203935,0.6440
0.274878,0.6173
1.000000,0.5912
0.155805,0.6659
0.169684,0.6278
1.000000,0.6237
1.000000,0.5976
0.043335,0.6716
1.000000,0.5800
1.000000,0.6105
1.000000,0.5343
0.080850,0.7121
0.186638,0.5841
0.500244,0.6330
1.000000,0.6083
0.114285,0.6884
1.000000,0.6027
1.000000,0.6054
1.000000,0.5245
1.000000,0.5770
1.000000,0.5033
1.000000,0.5446
1.000000,0.5482
1.000000,0.5758
1.000000,0.5675
0.117355,0.6452
0.180359,0.6471
1.000000,0.6032
0.049763,0.7524
0.045001,0.6164
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5319
1.000000,0.5453
0.061859,0.6430
1.000000,0.5697
1.000000,0.5209
1.000000,0.4967
1.000000,0.5453
1.000000,0.5910
0.012989,0.6762
0.109084,0.5900
1.000000,0.5726
1.000000,0.5375
0.039343,0.6686
1.000000,0.5719
0.030546,0.6940
0.054926,0.6291
0.080897,0.5763
0.153189,0.6049
0.122601,0.5946
1.000000,0.5651
1.000000,0.5634
1.000000,0.5465
0.058080,0.7092
0.029268,0.6354
0.030282,0.5878
0.061480,0.5675
0.116685,0.6149
0.085768,0.6217
0.075652,0.6134
0.080031,0.6156
0.092631,0.5929
1.000000,0.5829
0.031396,0.6786
0.056154,0.6337
0.042263,0.6376
0.038036,0.6188
0.053628,0.5797
0.114515,0.5910
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5697
0.091116,0.6718
0.031877,0.6400
0.040883,0.5473
0.115034,0.5875
1.000000,0.5785
0.083844,0.6596
0.055622,0.5915
0.079217,0.6161
0.078172,0.6269
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.5255
1.000000,0.5880
0.043225,0.7167
0.070704,0.6308
0.177886,0.6293
0.186011,0.6420
1.000000,0.5849
1.000000,0.6054
1.000000,0.5512
1.000000,0.4935
1.000000,0.6149
1.000000,0.5773
1.000000,0.5705
1.000000,0.5411
1.000000,0.6000
1.000000,0.5709
1.000000,0.6237
0.215653,0.6584
0.169320,0.6283
0.281748,0.6237
1.000000,0.6147
0.112490,0.6747
1.000000,0.5922
1.000000,0.5077
0.073595,0.6584
0.165993,0.6264
0.141850,0.6505
0.144065,0.6418
0.136597,0.6481
0.116852,0.6493
0.121399,0.6464
1.000000,0.6090
0.264019,0.6527
0.105965,0.6542
0.105275,0.6293
0.204371,0.6159
1.000000,0.6034
0.116369,0.6676
1.000000,0.5824
1.000000,0.5480
0.042542,0.7319
0.053841,0.6125
0.147568,0.6178
1.000000,0.6095
0.105911,0.6716
0.101388,0.6354
0.087285,0.6637
0.099360,0.6212
1.000000,0.6022
1.000000,0.6320
1.000000,0.5277
0.071158,0.6989
0.126943,0.6107
0.257060,0.6293
1.000000,0.6151
1.000000,0.6344
1.000000,0.5306
0.055827,0.7241
0.077855,0.6020
0.082479,0.6623
0.204171,0.5932
0.291193,0.6244
1.000000,0.6073
0.022949,0.7453
0.039106,0.6523
0.050419,0.6496
0.056872,0.6369
1.000000,0.6002
0.084140,0.6669
0.089753,0.6523
1.000000,0.6147
0.008272,0.7263
0.164125,0.6295
1.000000,0.6044
0.062249,0.7509
0.029296,0.6527
0.040785,0.6523
0.050613,0.6498
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.079570,0.6332
0.118412,0.5700
1.000000,0.5619
0.119524,0.6545
0.055321,0.6183
0.054719,0.6256
0.083966,0.5641
0.107915,0.6156
0.078458,0.5985
0.097504,0.5883
0.095286,0.6112
0.075636,0.6073
0.108121,0.5770
0.134947,0.6105
0.110573,0.5976
0.130465,0.6073
1.000000,0.5560
0.043964,0.7199
0.030763,0.6103
0.045427,0.5980
0.078888,0.5778
1.000000,0.5951
1.000000,0.5460
0.048189,0.6703
0.119319,0.5895
0.135014,0.6237
0.084216,0.6090
0.097195,0.5868
0.103444,0.6217
0.090031,0.5814
0.194460,0.5846
0.120745,0.6215
0.094877,0.5810
1.000000,0.5687
0.067884,0.6720
0.062664,0.5661
1.000000,0.5570
0.061350,0.6752
0.050073,0.5971
0.059187,0.6085
0.065151,0.6129
0.059063,0.6208
0.073931,0.5739
0.185128,0.5868
1.000000,0.5578
1.000000,0.5004
0.172476,0.6147
0.126033,0.5832
0.131571,0.6039
0.132519,0.5888
0.126183,0.6147
1.000000,0.5612
0.042509,0.6215
1.000000,0.5841
1.000000,0.5243
1.000000,0.5968
1.000000,0.5346
1.000000,0.4759
1.000000,0.5363
0.069813,0.6884
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.154274,0.6615
1.000000,0.5846
0.370394,0.6247
0.281809,0.6212
1.000000,0.5641
0.091915,0.6828
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
1.000000,0.0000
0.063963,0.6772
0.295754,0.6056
1.000000,0.5827
0.283315,0.6364
0.261683,0.6203
1.000000,0.6110
1.000000,0.5394
1.000000,0.5875
1.000000,0.5829
1.000000,0.5849
1.000000,0.6432
1.000000,0.5050
1.000000,0.5260
0.094320,0.7072
1.000000,0.5631
1.000000,0.6222
1.000000,0.5582
1.000000,0.5397
0.015000,0.7201
1.000000,0.5858
0.074724,0.6684
1.000000,0.5915
0.098997,0.6777
1.000000,0.5983
0.064000,0.6911
0.066048,0.6469
0.071605,0.6515
1.000000,0.5912
0.020006,0.7380
0.064776,0.6254
0.092895,0.6452
0.077700,0.6317
1.000000,0.5907
0.020022,0.6884
1.000000,0.6039
1.000000,0.5275
0.017739,0.7465
0.066340,0.6225
1.000000,0.6171
1.000000,0.6090
0.007714,0.7402
1.000000,0.6066
0.236013,0.6239
1.000000,0.6029
1.000000,0.6017
1.000000,0.6249
1.000000,0.5399
0.125228,0.6808
0.138928,0.5995
1.000000,0.6110
0.071328,0.7226
0.047398,0.6269
0.094973,0.6142
0.113039,0.6369
0.116154,0.6264
0.084889,0.6530
0.064923,0.6418
0.124785,0.6037
0.221672,0.6186
0.152444,0.6330
0.172365,0.6198
0.162315,0.6476
1.000000,0.5866
1.000000,0.5658
0.373589,0.6501
1.000000,0.6017
1.000000,0.5282
1.000000,0.5421
1.000000,0.5189
1.000000,0.5902
0.075536,0.7155
0.065882,0.6071
0.097749,0.6464
0.277763,0.6210
0.180481,0.6508
0.130355,0.6112
1.000000,0.5888
1.000000,0.5438
0.081260,0.6891
0.054977,0.6574
0.051584,0.6501
0.092873,0.6198
1.000000,0.6210
0.004977,0.7101
0.095795,0.6608
0.112532,0.6227
1.000000,0.6361
0.006478,0.7612
0.120558,0.6193
0.136435,0.6676
0.070330,0.6410
0.080357,0.6552
1.000000,0.5961
1.000000,0.5490
0.035203,0.6589
1.000000,0.5863
1.000000,0.6286
0.149970,0.6569
0.157600,0.6210
0.143129,0.6403
0.162066,0.6161
0.120999,0.6498
0.086837,0.6357
0.114395,0.6293
1.000000,0.5890
1.000000,0.5678
